id,UTC_date,latitude,longitude,depth,magnitude,region
626846,"2017-10-29 04:29:19.4",15.38,-61.05,111,3.8,"DOMINICA REGION - LEEWARD ISLANDS"
626847,"2017-10-29 04:43:55.0",-39.48,-74.9,26,3.8,"OFF COAST OF LOS LAGOS - CHILE"
626849,"2017-10-29 05:11:52.0",16.39,-95.2,79,4.2,"OAXACA - MEXICO"
626848,"2017-10-29 05:19:26.3",43.39,-1.74,15,3.0,PYRENEES
626865,"2017-10-29 05:25:09.0",-29.31,116.57,10,2.7,"WESTERN AUSTRALIA"
626851,"2017-10-29 05:30:00.0",-16.42,-73.46,27,4.6,"NEAR COAST OF SOUTHERN PERU"
626853,"2017-10-29 06:21:45.4",-15.06,167.3,135,4.9,VANUATU
626852,"2017-10-29 06:25:08.4",39.37,-122.1,27,2.0,"NORTHERN CALIFORNIA"
626857,"2017-10-29 06:51:29.5",39.45,47.81,11,3.6,"NORTHWESTERN IRAN"
626856,"2017-10-29 06:51:49.5",38.47,15.53,130,2.3,"SICILY - ITALY"
626896,"2017-10-29 06:53:32.9",36.45,-89.53,9,2.0,TENNESSEE
626858,"2017-10-29 07:29:25.9",37.22,20.89,6,3.8,"IONIAN SEA"
626861,"2017-10-29 07:32:27.2",39.09,37.34,7,2.1,"CENTRAL TURKEY"
626919,"2017-10-29 09:22:52.0",15.09,-94.34,14,3.8,"OFF COAST OF CHIAPAS - MEXICO"
626905,"2017-10-29 09:32:30.0",9.09,-84.0,4,3.6,"COSTA RICA"
626918,"2017-10-29 09:54:11.0",27.64,-111.72,5,4.0,"GULF OF CALIFORNIA"
626917,"2017-10-29 10:01:08.0",16.5,-94.42,113,3.5,"OAXACA - MEXICO"
626877,"2017-10-29 10:03:04.9",38.43,39.27,7,2.1,"EASTERN TURKEY"
626916,"2017-10-29 10:03:26.0",16.12,-95.2,54,3.7,"OFFSHORE OAXACA - MEXICO"
626884,"2017-10-29 10:05:11.8",45.69,97.75,10,4.2,"WESTERN MONGOLIA"
626873,"2017-10-29 10:06:31.7",38.43,20.51,8,3.0,GREECE
626876,"2017-10-29 10:15:31.7",60.27,-149.96,27,3.1,"KENAI PENINSULA - ALASKA"
626915,"2017-10-29 10:16:16.0",15.12,-94.53,13,3.9,"OFF COAST OF CHIAPAS - MEXICO"
626925,"2017-10-29 10:23:25.0",27.67,-111.75,5,3.8,"GULF OF CALIFORNIA"
626924,"2017-10-29 10:34:23.0",15.25,-94.58,17,4.0,"OFF COAST OF OAXACA - MEXICO"
626879,"2017-10-29 10:43:22.0",-31.97,-71.54,33,3.3,"OFFSHORE COQUIMBO - CHILE"
626923,"2017-10-29 10:47:51.0",15.38,-94.78,16,3.8,"OFFSHORE OAXACA - MEXICO"
626922,"2017-10-29 11:01:25.0",16.43,-95.86,75,3.6,"OAXACA - MEXICO"
626880,"2017-10-29 11:16:31.0",-13.17,166.75,148,4.7,VANUATU
626882,"2017-10-29 11:34:31.0",42.8,13.12,10,2.2,"CENTRAL ITALY"
626921,"2017-10-29 11:34:50.0",15.62,-94.81,19,3.6,"OFFSHORE OAXACA - MEXICO"
626960,"2017-10-29 11:35:22.8",53.96,-163.58,5,3.1,"UNIMAK ISLAND REGION - ALASKA"
626885,"2017-10-29 11:37:15.3",40.78,31.93,7,2.0,"WESTERN TURKEY"
626881,"2017-10-29 11:38:29.5",19.46,-154.87,0,2.6,"HAWAII REGION - HAWAII"
626920,"2017-10-29 11:47:16.0",15.86,-95.18,45,3.6,"OFFSHORE OAXACA - MEXICO"
626888,"2017-10-29 11:49:58.6",14.31,-103.85,15,4.2,"OFF COAST OF GUERRERO - MEXICO"
626887,"2017-10-29 12:01:42.3",36.98,26.92,8,2.1,"DODECANESE ISLANDS - GREECE"
626886,"2017-10-29 12:02:01.8",47.09,11.12,2,2.2,AUSTRIA
626889,"2017-10-29 12:20:12.0",-22.65,-68.83,94,3.9,"ANTOFAGASTA - CHILE"
626895,"2017-10-29 12:35:55.8",38.59,144.63,12,4.6,"OFF EAST COAST OF HONSHU - JAPAN"
626892,"2017-10-29 12:41:46.6",51.32,178.59,35,4.3,"RAT ISLANDS - ALEUTIAN ISLANDS"
626898,"2017-10-29 13:13:13.0",3.2,98.61,10,3.8,"NORTHERN SUMATRA - INDONESIA"
626897,"2017-10-29 13:21:07.0",-22.84,-68.58,117,3.7,"ANTOFAGASTA - CHILE"
626903,"2017-10-29 13:58:23.0",-24.08,-67.41,242,3.1,"SALTA - ARGENTINA"
626900,"2017-10-29 14:25:00.2",43.02,13.08,9,2.3,"CENTRAL ITALY"
626908,"2017-10-29 14:31:39.9",-16.92,-178.09,33,4.4,"FIJI REGION"
626904,"2017-10-29 14:39:25.0",14.34,-92.13,70,4.1,"OFFSHORE GUATEMALA"
626906,"2017-10-29 15:09:41.9",-30.41,-72.81,2,4.2,"OFF COAST OF COQUIMBO - CHILE"
626931,"2017-10-29 15:15:35.6",38.24,74.73,138,4.0,TAJIKISTAN
626910,"2017-10-29 15:20:22.9",34.83,24.27,1,2.9,"CRETE - GREECE"
626907,"2017-10-29 15:30:26.0",37.46,-118.8,1,2.8,"CENTRAL CALIFORNIA"
626934,"2017-10-29 15:35:13.2",-5.6,-106.73,10,4.6,"CENTRAL EAST PACIFIC RISE"
626914,"2017-10-29 15:37:43.0",-21.44,-66.94,246,3.6,"POTOSI - BOLIVIA"
626911,"2017-10-29 15:38:14.2",36.97,27.36,8,3.0,"DODECANESE IS.-TURKEY BORDER REG"
626913,"2017-10-29 15:47:35.7",45.47,6.23,10,2.4,FRANCE
626926,"2017-10-29 15:47:43.1",36.92,27.34,9,2.0,"DODECANESE IS.-TURKEY BORDER REG"
626927,"2017-10-29 15:53:52.0",38.32,22.09,7,2.4,GREECE
626930,"2017-10-29 16:08:51.5",-28.62,-66.97,128,4.5,"LA RIOJA - ARGENTINA"
626932,"2017-10-29 16:34:03.4",37.97,-118.13,5,2.0,NEVADA
626936,"2017-10-29 16:43:59.1",35.59,-97.31,5,2.1,OKLAHOMA
626933,"2017-10-29 17:00:57.0",45.95,7.54,-3,1.5,"NORTHERN ITALY"
626937,"2017-10-29 17:11:51.1",37.15,21.67,17,2.5,"SOUTHERN GREECE"
626935,"2017-10-29 17:16:19.8",39.62,26.44,2,2.4,"NEAR THE COAST OF WESTERN TURKEY"
626941,"2017-10-29 17:38:26.1",37.65,19.78,21,2.5,"IONIAN SEA"
626940,"2017-10-29 17:41:39.1",37.66,19.76,14,3.0,"IONIAN SEA"
626939,"2017-10-29 17:44:31.8",18.46,-70.47,10,4.8,"DOMINICAN REPUBLIC"
626956,"2017-10-29 18:24:57.6",-7.13,129.74,145,4.3,"KEPULAUAN BABAR - INDONESIA"
626946,"2017-10-29 19:05:32.4",44.99,-122.43,1,2.4,OREGON
626947,"2017-10-29 19:24:50.0",6.77,-73.17,149,3.7,"NORTHERN COLOMBIA"
626949,"2017-10-29 19:24:56.0",-22.28,-67.85,191,3.1,"POTOSI - BOLIVIA"
626948,"2017-10-29 19:35:14.8",38.96,26.21,7,2.0,"NEAR THE COAST OF WESTERN TURKEY"
626950,"2017-10-29 19:56:30.5",19.36,-155.39,5,2.6,"ISLAND OF HAWAII - HAWAII"
626951,"2017-10-29 20:11:19.0",36.58,-121.18,6,3.2,"CENTRAL CALIFORNIA"
626955,"2017-10-29 20:36:19.0",4.64,-76.28,114,3.4,COLOMBIA
626958,"2017-10-29 21:09:52.5",36.94,27.61,7,2.0,"DODECANESE IS.-TURKEY BORDER REG"
626963,"2017-10-29 21:50:44.1",23.94,121.14,29,4.1,TAIWAN
626964,"2017-10-29 22:58:58.0",-31.07,-71.44,60,4.5,"COQUIMBO - CHILE"
626966,"2017-10-29 23:07:24.0",45.45,6.35,5,2.6,FRANCE
626967,"2017-10-29 23:15:45.4",24.21,122.27,35,4.9,"TAIWAN REGION"
626970,"2017-10-29 23:17:26.3",-27.92,-66.9,196,4.4,"CATAMARCA - ARGENTINA"
626968,"2017-10-29 23:24:34.4",38.24,13.97,10,2.1,"SICILY - ITALY"
626969,"2017-10-29 23:29:16.0",38.24,13.94,6,2.1,"SICILY - ITALY"
